holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,holiday_flag,hour,day_of_week,month,weekend,temp_c,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_low_visibility,severe_weather,wet_weather,temp_scaled,clouds_all_scaled,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,congestion_category,traffic_category,high_risk
None,269.4,0.0,0.0,40,Clouds,scattered clouds,2014-03-12 20:00:00,2803.0,0,20,2,3,0,-3.75,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,-0.9149316780953568,-0.10869176492012654,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,268.8,0.0,0.0,75,Clouds,broken clouds,2014-03-12 21:00:00,2288.0,0,21,2,3,0,-4.349999999999966,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,-0.9607502392049311,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,267.48,0.0,0.0,40,Clouds,scattered clouds,2014-03-12 22:00:00,2456.0,0,22,2,3,0,-5.669999999999959,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,-1.0615510736459999,-0.10869176492012654,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,266.88,0.0,0.0,1,Clear,sky is clear,2014-03-12 23:00:00,2451.0,0,23,2,3,0,-6.269999999999982,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,-1.1073696347555786,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,266.56,0.0,0.0,20,Clouds,few clouds,2014-03-13 00:00:00,634.0,0,0,3,3,0,-6.589999999999975,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,-1.1318062006806857,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,266.52,0.0,0.0,20,Clouds,few clouds,2014-03-13 01:00:00,373.0,0,1,3,3,0,-6.6299999999999955,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,-1.1348607714213257,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,267.63,0.0,0.0,75,Clouds,broken clouds,2014-03-13 02:00:00,241.0,0,2,3,3,0,-5.519999999999982,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,-1.0500964333686074,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,268.42,0.0,0.0,90,Clouds,overcast clouds,2014-03-13 03:00:00,386.0,0,3,3,3,0,-4.729999999999961,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,-0.9897686612409962,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,269.72,0.0,0.0,90,Clouds,overcast clouds,2014-03-13 04:00:00,841.0,0,4,3,3,0,-3.42999999999995,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,-0.8904951121702452,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,269.57,0.0,0.0,90,Clouds,overcast clouds,2014-03-13 05:00:00,2623.0,0,5,3,3,0,-3.579999999999984,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,-0.9019497524476421,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,269.3,0.0,0.0,75,Clouds,broken clouds,2014-03-13 06:00:00,5446.0,0,6,3,3,0,-3.849999999999966,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,-0.9225681049469503,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,268.78,0.0,0.0,20,Clouds,few clouds,2014-03-13 07:00:00,6331.0,0,7,3,3,0,-4.3700000000000045,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,-0.9622775245752533,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,269.15,0.0,0.0,1,Clear,sky is clear,2014-03-13 08:00:00,5626.0,0,8,3,3,0,-4.0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,0,0,-0.9340227452243471,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0
None,271.03,0.0,0.0,1,Clear,sky is clear,2014-03-13 09:00:00,5068.0,0,9,3,3,0,-2.1200000000000045,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,-0.7904579204143397,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,274.29,0.0,0.0,1,Clear,sky is clear,2014-03-13 10:00:00,4492.0,0,10,3,3,0,1.1400000000000432,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,-0.5415104050523014,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,High,Low,0
None,276.15,0.0,0.0,1,Clear,sky is clear,2014-03-13 11:00:00,4803.0,0,11,3,3,0,3.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,-0.39947286561261613,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,High,Medium,0
None,278.01,0.0,0.0,1,Clear,sky is clear,2014-03-13 12:00:00,5104.0,0,12,3,3,0,4.860000000000014,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,-0.2574353261729266,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,279.78,0.0,0.0,1,Clear,sky is clear,2014-03-13 13:00:00,5055.0,0,13,3,3,0,6.6299999999999955,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,-0.12227057089967595,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,280.53,0.0,0.0,1,Clear,sky is clear,2014-03-13 14:00:00,5419.0,0,14,3,3,0,7.3799999999999955,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,-0.06499736951270477,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,281.15,0.0,0.0,1,Clear,sky is clear,2014-03-13 15:00:00,5884.0,0,15,3,3,0,8.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,-0.017651523032808248,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0
None,281.78,0.0,0.0,20,Clouds,few clouds,2014-03-13 16:00:00,6598.0,0,16,3,3,0,8.629999999999995,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0.030457966132247195,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,281.77,0.0,0.0,20,Clouds,few clouds,2014-03-13 17:00:00,5988.0,0,17,3,3,0,8.620000000000005,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0.029694323447088274,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,281.86,0.0,0.0,40,Clouds,scattered clouds,2014-03-13 18:00:00,4523.0,0,18,3,3,0,8.710000000000036,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0.03656710761352725,-0.10869176492012654,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,280.89,0.0,0.0,20,Clouds,few clouds,2014-03-13 19:00:00,3382.0,0,19,3,3,0,7.740000000000009,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,-0.03750623284695757,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,280.43,0.0,0.0,20,Clouds,few clouds,2014-03-13 20:00:00,3068.0,0,20,3,3,0,7.28000000000003,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,-0.07263379636429833,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,279.52,0.0,0.0,20,Clouds,few clouds,2014-03-13 21:00:00,3788.0,0,21,3,3,0,6.3700000000000045,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,-0.14212528071382527,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,279.27,0.0,0.0,20,Clouds,few clouds,2014-03-13 22:00:00,3180.0,0,22,3,3,0,6.1200000000000045,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,-0.16121634784281566,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,279.15,0.0,0.0,75,Clouds,broken clouds,2014-03-13 23:00:00,1290.0,0,23,3,3,0,6.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,-0.17038006006473141,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,278.97,0.0,0.0,20,Clouds,few clouds,2014-03-14 00:00:00,673.0,0,0,4,3,0,5.82000000000005,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,-0.18412562839760066,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,279.02,0.0,0.0,20,Clouds,few clouds,2014-03-14 01:00:00,412.0,0,1,4,3,0,5.8700000000000045,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,-0.18030741497180605,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,278.65,0.0,0.0,75,Clouds,broken clouds,2014-03-14 02:00:00,303.0,0,2,4,3,0,5.5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,-0.2085621943227122,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,277.57,0.0,0.0,75,Clouds,broken clouds,2014-03-14 03:00:00,394.0,0,3,4,3,0,4.420000000000016,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,-0.29103560431994946,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,277.17,0.0,0.0,75,Clouds,broken clouds,2014-03-14 04:00:00,719.0,0,4,4,3,0,4.020000000000039,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,-0.32158131172633236,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,276.82,0.0,0.0,75,Clouds,broken clouds,2014-03-14 05:00:00,2428.0,0,5,4,3,0,3.670000000000016,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,-0.34830880570692063,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,276.2,0.0,0.0,75,Clouds,broken clouds,2014-03-14 06:00:00,5249.0,0,6,4,3,0,3.0500000000000114,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,-0.39565465218681717,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,276.01,0.0,0.0,75,Clouds,broken clouds,2014-03-14 07:00:00,6085.0,0,7,4,3,0,2.8600000000000136,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,-0.4101638632048497,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,275.72,0.0,0.0,75,Clouds,broken clouds,2014-03-14 08:00:00,5727.0,0,8,4,3,0,2.57000000000005,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,0,0,-0.4323095010744758,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,275.76,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 09:00:00,5088.0,0,9,4,3,0,2.6100000000000136,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,0,-0.4292549303338401,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,276.22,0.0,0.0,75,Clouds,broken clouds,2014-03-14 10:00:00,4702.0,0,10,4,3,0,3.07000000000005,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,-0.394127366816495,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,276.96,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 11:00:00,5220.0,0,11,4,3,0,3.8100000000000023,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,-0.33761780811468706,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,277.61,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 12:00:00,5419.0,0,12,4,3,0,4.460000000000036,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,-0.28798103357930943,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0
None,277.86,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 13:00:00,5586.0,0,13,4,3,0,4.710000000000036,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,-0.26888996645031904,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,278.34,0.0,0.0,75,Clouds,broken clouds,2014-03-14 14:00:00,5589.0,0,14,4,3,0,5.189999999999998,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,-0.23223511756266046,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,278.36,0.0,0.0,75,Clouds,broken clouds,2014-03-14 15:00:00,5925.0,0,15,4,3,0,5.210000000000036,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,-0.23070783219233826,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,277.37,0.0,0.0,75,Clouds,broken clouds,2014-03-14 16:00:00,6316.0,0,16,4,3,0,4.220000000000027,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,-0.30630845802314094,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,276.67,0.0,0.0,40,Clouds,scattered clouds,2014-03-14 17:00:00,5744.0,0,17,4,3,0,3.5200000000000387,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,-0.35976344598431315,-0.10869176492012654,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0
None,275.72,0.0,0.0,20,Clouds,few clouds,2014-03-14 18:00:00,4490.0,0,18,4,3,0,2.57000000000005,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,-0.4323095010744758,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,274.46,0.0,0.0,1,Clear,sky is clear,2014-03-14 19:00:00,3737.0,0,19,4,3,0,1.3100000000000023,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,-0.528528479404591,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,High,Low,0
None,273.45,0.0,0.0,1,Clear,sky is clear,2014-03-14 20:00:00,3012.0,0,20,4,3,0,0.30000000000001137,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,-0.6056563906057115,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,272.47,0.0,0.0,1,Clear,sky is clear,2014-03-14 21:00:00,2863.0,0,21,4,3,0,-0.67999999999995,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,-0.6804933737513509,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,271.57,0.0,0.0,1,Clear,sky is clear,2014-03-14 22:00:00,2505.0,0,22,4,3,0,-1.579999999999984,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,-0.749221215415719,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,270.83,0.0,0.0,20,Clouds,few clouds,2014-03-14 23:00:00,1627.0,0,23,4,3,0,-2.319999999999993,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,-0.8057307741175312,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,269.66,0.0,0.0,20,Clouds,few clouds,2014-03-15 00:00:00,998.0,0,0,5,3,1,-3.4899999999999523,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.8950769682812031,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,269.09,0.0,0.0,1,Clear,sky is clear,2014-03-15 01:00:00,632.0,0,1,5,3,1,-4.060000000000002,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.938604601335305,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,268.38,0.0,0.0,20,Clouds,few clouds,2014-03-15 02:00:00,519.0,0,2,5,3,1,-4.769999999999982,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.9928232319816361,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,267.72,0.0,0.0,75,Clouds,broken clouds,2014-03-15 03:00:00,355.0,0,3,5,3,1,-5.42999999999995,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.0432236492021685,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,267.19,0.0,0.0,75,Clouds,broken clouds,2014-03-15 04:00:00,372.0,0,4,5,3,1,-5.9599999999999795,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.0836967115156302,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,266.38,0.0,0.0,75,Clouds,broken clouds,2014-03-15 05:00:00,656.0,0,5,5,3,1,-6.769999999999982,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.1455517690135593,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,266.19,0.0,0.0,40,Clouds,scattered clouds,2014-03-15 06:00:00,1231.0,0,6,5,3,1,-6.9599999999999795,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.160060980031592,-0.10869176492012654,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0
None,265.7,0.0,0.0,75,Clouds,broken clouds,2014-03-15 07:00:00,2143.0,0,7,5,3,1,-7.449999999999989,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.1974794716044137,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,266.03,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 08:00:00,3299.0,0,8,5,3,1,-7.1200000000000045,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.1722792629941476,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,266.77,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 09:00:00,3641.0,0,9,5,3,1,-6.3799999999999955,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.1157697042923354,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,268.22,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 10:00:00,4043.0,0,10,5,3,1,-4.92999999999995,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.0050415149441876,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,269.78,0.0,0.0,75,Clouds,broken clouds,2014-03-15 11:00:00,4380.0,0,11,5,3,1,-3.3700000000000045,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.8859132560592917,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,270.54,0.0,0.0,75,Clouds,broken clouds,2014-03-15 12:00:00,4636.0,0,12,5,3,1,-2.609999999999957,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.8278764119871572,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,271.07,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 13:00:00,4734.0,0,13,5,3,1,-2.079999999999984,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.7874033496736997,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,271.48,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 14:00:00,4794.0,0,14,5,3,1,-1.669999999999959,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.7560939995821535,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,271.76,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 15:00:00,4893.0,0,15,5,3,1,-1.3899999999999864,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.7347120043976864,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,271.97,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 16:00:00,4548.0,0,16,5,3,1,-1.17999999999995,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.7186755080093317,1.183839495450249,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,272.05,0.0,0.0,75,Clouds,broken clouds,2014-03-15 17:00:00,4531.0,0,17,5,3,1,-1.099999999999966,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.7125663665280559,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0
None,271.81,0.0,0.0,75,Clouds,broken clouds,2014-03-15 18:00:00,4126.0,0,18,5,3,1,-1.339999999999975,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.7308937909718874,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,270.73,0.0,0.0,75,Clouds,broken clouds,2014-03-15 19:00:00,3647.0,0,19,5,3,1,-2.419999999999959,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.8133672009691247,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,269.8,0.0,0.0,75,Clouds,broken clouds,2014-03-15 20:00:00,3003.0,0,20,5,3,1,-3.349999999999966,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.8843859706889695,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,269.25,0.0,0.0,75,Clouds,broken clouds,2014-03-15 21:00:00,3252.0,0,21,5,3,1,-3.8999999999999773,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.9263863183727493,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,268.29,0.0,0.0,75,Clouds,broken clouds,2014-03-15 22:00:00,4358.0,0,22,5,3,1,-4.859999999999957,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.9996960161480708,0.7960801173391363,0,1,0,0,0,0,0,0,0,0,0,High,Low,0
None,267.3,0.0,0.0,20,Clouds,few clouds,2014-03-15 23:00:00,2172.0,0,23,5,3,1,-5.849999999999966,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,-1.0752966419788734,-0.6257042690682768,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,266.49,0.0,0.0,1,Clear,sky is clear,2014-03-16 00:00:00,1400.0,0,0,6,3,1,-6.659999999999968,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,-1.1371516994768025,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,265.64,0.0,0.0,1,Clear,sky is clear,2014-03-16 01:00:00,981.0,0,1,6,3,1,-7.509999999999991,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,-1.2020613277153716,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,264.77,0.0,0.0,1,Clear,sky is clear,2014-03-16 02:00:00,683.0,0,2,6,3,1,-8.379999999999995,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,-1.2684982413242585,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,263.77,0.0,0.0,1,Clear,sky is clear,2014-03-16 03:00:00,368.0,0,3,6,3,1,-9.379999999999995,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,-1.34486250984022,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,263.58,0.0,0.0,1,Clear,sky is clear,2014-03-16 04:00:00,294.0,0,4,6,3,1,-9.569999999999993,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,-1.3593717208582525,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,262.14,0.0,0.0,1,Clear,sky is clear,2014-03-16 05:00:00,438.0,0,5,6,3,1,-11.009999999999991,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0,0,-1.4693362675212371,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,261.86,0.0,0.0,1,Clear,sky is clear,2014-03-16 06:00:00,737.0,0,6,6,3,1,-11.289999999999964,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,-1.4907182627057043,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,261.29,0.0,0.0,1,Clear,sky is clear,2014-03-16 07:00:00,1022.0,0,7,6,3,1,-11.859999999999957,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,0,-1.5342458957598017,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0
None,261.29,0.0,0.0,1,Clear,sky is clear,2014-03-16 08:00:00,1738.0,0,8,6,3,1,-11.859999999999957,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0,0,0,-1.5342458957598017,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,262.78,0.0,0.0,1,Clear,sky is clear,2014-03-16 09:00:00,2693.0,0,9,6,3,1,-10.370000000000005,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,0,0,-1.4204631356710227,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0
None,263.97,0.0,0.0,1,Clear,sky is clear,2014-03-16 10:00:00,3726.0,0,10,6,3,1,-9.17999999999995,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,-1.3295896561370244,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,High,Low,0
None,264.95,0.0,0.0,1,Clear,sky is clear,2014-03-16 11:00:00,3757.0,0,11,6,3,1,-8.199999999999989,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,0,-1.254752672991385,-1.1168661480090194,1,0,0,0,0,0,0,0,0,0,0,High,Low,0
