holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,holiday_flag,hour,day_of_week,month,weekend,temp_c,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_low_visibility,severe_weather,wet_weather,temp_scaled,clouds_all_scaled,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,congestion_category,traffic_category,high_risk,split
None,293.18,0.0,0.0,75,Clouds,broken clouds,2013-05-21 16:00:00,6768.0,0,16,1,5,0,20.03000000000003,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0.9303796817996682,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,293.61,0.0,0.0,75,Clouds,broken clouds,2013-05-21 17:00:00,6099.0,0,17,1,5,0,20.460000000000036,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0.9630660691700101,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,294.29,0.0,0.0,90,Clouds,overcast clouds,2013-05-21 18:00:00,4348.0,0,18,1,5,0,21.140000000000043,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1.0147561701277599,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,294.03,0.0,0.0,75,Clouds,broken clouds,2013-05-21 19:00:00,3175.0,0,19,1,5,0,20.879999999999995,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0.994992307996852,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,293.38,0.0,0.0,90,Clouds,overcast clouds,2013-05-21 20:00:00,2649.0,0,20,1,5,0,20.230000000000018,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.9455826526695936,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,292.57,0.0,0.0,90,Rain,moderate rain,2013-05-21 21:00:00,2682.0,0,21,1,5,0,19.420000000000016,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0.8840106206463924,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,291.71,0.0,0.0,40,Rain,moderate rain,2013-05-21 22:00:00,1640.0,0,22,1,5,0,18.560000000000002,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0.8186378459057085,-0.14131922362657742,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,290.39,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2013-05-21 23:00:00,1016.0,0,23,1,5,0,17.24000000000001,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,0.7182982381641961,1.1579078823876143,0,0,0,0,0,0,0,0,0,0,1,Low,Low,0,train
None,289.11,0.0,0.0,90,Mist,mist,2013-05-22 00:00:00,566.0,0,0,2,5,0,15.960000000000036,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0.6209992245966705,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,288.42,0.0,0.0,75,Clouds,broken clouds,2013-05-22 01:00:00,335.0,0,1,2,5,0,15.270000000000039,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.5685489750954252,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,288.03,0.0,0.0,90,Clouds,overcast clouds,2013-05-22 02:00:00,228.0,0,2,2,5,0,14.879999999999995,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0.5389031818990658,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,287.69,0.0,0.0,40,Mist,mist,2013-05-22 03:00:00,349.0,0,3,2,5,0,14.54000000000002,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,0,0.5130581314201932,-0.14131922362657742,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,287.18,0.0,0.0,75,Mist,mist,2013-05-22 04:00:00,756.0,0,4,2,5,0,14.03000000000003,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0.47429055570188206,0.7681397505833568,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,286.93,0.0,0.0,90,Mist,mist,2013-05-22 05:00:00,2687.0,0,5,2,5,0,13.78000000000003,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,0,0,0.4552868421144743,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Medium,Low,0,train
None,287.1,0.0,0.0,90,Mist,mist,2013-05-22 06:00:00,5995.0,0,6,2,5,0,13.950000000000045,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0.4682093673539128,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,287.09,0.0,0.0,90,Mist,mist,2013-05-22 07:00:00,6880.0,0,7,2,5,0,13.939999999999998,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0.46744921881041285,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,287.24,0.0,0.0,90,Mist,mist,2013-05-22 08:00:00,6261.0,0,8,2,5,0,14.090000000000032,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1,0,0,0.4788514469628601,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,287.28,0.0,0.0,90,Clouds,overcast clouds,2013-05-22 09:00:00,5028.0,0,9,2,5,0,14.129999999999995,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0.4818920411368426,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,287.67,0.0,0.0,90,Clouds,overcast clouds,2013-05-22 10:00:00,4352.0,0,10,2,5,0,14.520000000000039,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0.511537834333202,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,287.64,0.0,0.0,90,Clouds,overcast clouds,2013-05-22 11:00:00,4802.0,0,11,2,5,0,14.490000000000009,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0.5092573887027108,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,287.91,0.0,0.0,90,Rain,light rain,2013-05-22 12:00:00,4997.0,0,12,2,5,0,14.760000000000048,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0.5297813993771141,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,Medium,0,train
None,287.19,0.0,0.0,90,Mist,mist,2013-05-22 13:00:00,4967.0,0,13,2,5,0,14.04000000000002,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,0.4750507042453777,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,Medium,1,train
None,287.07,0.0,0.0,90,Mist,mist,2013-05-22 14:00:00,5344.0,0,14,2,5,0,13.920000000000016,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0.4659289217234216,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,Medium,1,train
None,286.64,0.0,0.0,90,Mist,mist,2013-05-22 15:00:00,5781.0,0,15,2,5,0,13.490000000000009,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,0,0.43324253435307974,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,286.93,0.0,0.0,90,Mist,mist,2013-05-22 16:00:00,6702.0,0,16,2,5,0,13.78000000000003,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,0,0.4552868421144743,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,287.12,0.0,0.0,90,Rain,light rain,2013-05-22 17:00:00,6244.0,0,17,2,5,0,13.970000000000027,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0.469729664440904,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,High,0,train
None,286.4,0.0,0.0,90,Rain,moderate rain,2013-05-22 18:00:00,4442.0,0,18,2,5,0,13.25,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0.41499896930916763,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,High,Low,0,train
None,285.35,0.0,0.0,90,Mist,mist,2013-05-22 19:00:00,3064.0,0,19,2,5,0,12.200000000000045,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0.33518337224205846,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Medium,Low,0,train
None,284.68,0.0,0.0,90,Mist,mist,2013-05-22 20:00:00,2433.0,0,20,2,5,0,11.53000000000003,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0.2842534198278045,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Medium,Low,0,train
None,283.88,0.0,0.0,90,Mist,mist,2013-05-22 21:00:00,2381.0,0,21,2,5,0,10.730000000000018,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0.2234415363480988,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Medium,Low,0,train
None,283.31,0.0,0.0,90,Mist,mist,2013-05-22 22:00:00,1412.0,0,22,2,5,0,10.160000000000025,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0.1801130693688096,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Medium,Low,0,train
None,282.9,0.0,0.0,90,Mist,mist,2013-05-22 23:00:00,1125.0,0,23,2,5,0,9.75,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,0,0,0.148946979085459,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,282.45,0.0,0.0,90,Mist,mist,2013-05-23 00:00:00,592.0,0,0,3,5,0,9.300000000000011,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,0.11474029462812589,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,281.91,0.0,0.0,90,Mist,mist,2013-05-23 01:00:00,381.0,0,1,3,5,0,8.760000000000048,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0,0,0.0736922732793279,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,281.8,0.0,0.0,90,Mist,mist,2013-05-23 02:00:00,280.0,0,2,3,5,0,8.650000000000034,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0.06533063930086745,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Low,Low,0,train
None,281.22,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-05-23 03:00:00,334.0,0,3,3,5,0,8.07000000000005,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0.02124202377808266,1.1579078823876143,0,0,1,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.04,0.0,0.0,90,Rain,moderate rain,2013-05-23 04:00:00,834.0,0,4,3,5,0,7.890000000000043,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0.0075593499951485555,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Low,Low,0,train
None,280.7,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-05-23 05:00:00,2841.0,0,5,3,5,0,7.550000000000011,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,-0.018285700483728417,1.1579078823876143,0,0,1,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,280.71,0.0,0.0,90,Clouds,overcast clouds,2013-05-23 06:00:00,5919.0,0,6,3,5,0,7.560000000000002,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,-0.017525551940232798,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,280.66,0.0,0.0,90,Mist,mist,2013-05-23 07:00:00,6717.0,0,7,3,5,0,7.510000000000048,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,-0.021326294657710892,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,280.96,0.0,0.0,90,Mist,mist,2013-05-23 08:00:00,6092.0,0,8,3,5,0,7.810000000000002,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,0,0,0.0014781616471749616,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,281.35,0.0,0.0,90,Mist,mist,2013-05-23 09:00:00,5273.0,0,9,3,5,0,8.200000000000045,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,0,0.03112395484353435,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,Medium,1,train
None,281.93,0.0,0.0,90,Mist,mist,2013-05-23 10:00:00,4525.0,0,10,3,5,0,8.78000000000003,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0.07521257036631913,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,High,Medium,1,train
None,282.25,0.0,0.0,90,Clouds,overcast clouds,2013-05-23 11:00:00,4830.0,0,11,3,5,0,9.100000000000023,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0.09953732375820055,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,282.76,0.0,0.0,90,Rain,moderate rain,2013-05-23 12:00:00,5227.0,0,12,3,5,0,9.610000000000014,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,0.1383048994765117,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,Medium,0,train
None,283.5,0.0,0.0,90,Rain,light rain,2013-05-23 13:00:00,5248.0,0,13,3,5,0,10.350000000000023,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0.19455589169523935,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,Medium,0,train
None,283.99,0.0,0.0,90,Rain,light rain,2013-05-23 14:00:00,5459.0,0,14,3,5,0,10.840000000000032,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0.23180317032655925,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,Medium,0,train
None,284.25,0.0,0.0,90,Rain,light rain,2013-05-23 15:00:00,6052.0,0,15,3,5,0,11.100000000000023,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0.25156703245746265,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,High,0,train
None,284.23,0.0,0.0,90,Mist,mist,2013-05-23 16:00:00,6305.0,0,16,3,5,0,11.080000000000041,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,0,0.2500467353704714,1.1579078823876143,0,0,0,0,0,1,0,0,0,0,0,Severe,High,1,train
None,284.22,0.0,0.0,90,Rain,light rain,2013-05-23 17:00:00,6167.0,0,17,3,5,0,11.07000000000005,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0.24928658682697577,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Severe,High,0,train
None,284.08,0.0,0.0,90,Rain,light rain,2013-05-23 18:00:00,4200.0,0,18,3,5,0,10.930000000000007,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0.23864450721802413,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,High,Low,0,train
None,283.92,0.0,0.0,90,Rain,light rain,2013-05-23 19:00:00,2542.0,0,19,3,5,0,10.770000000000039,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,0.2264821305220856,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,283.43,0.0,0.0,90,Rain,moderate rain,2013-05-23 20:00:00,2531.0,0,20,3,5,0,10.28000000000003,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0.1892348518907657,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,283.29,0.0,0.0,90,Rain,light rain,2013-05-23 21:00:00,2660.0,0,21,3,5,0,10.140000000000043,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0.17859277228181838,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,283.43,0.0,0.0,90,Rain,light rain,2013-05-23 22:00:00,1670.0,0,22,3,5,0,10.28000000000003,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0.1892348518907657,1.1579078823876143,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,283.75,0.0,0.0,90,Clouds,overcast clouds,2013-05-23 23:00:00,1227.0,0,23,3,5,0,10.600000000000023,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0.2135596052826471,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,283.82,0.0,0.0,90,Clouds,overcast clouds,2013-05-24 00:00:00,705.0,0,0,4,5,0,10.670000000000016,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0.21888064508712077,1.1579078823876143,0,1,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,283.01,0.0,0.0,1,Clear,sky is clear,2013-05-24 01:00:00,414.0,0,1,4,5,0,9.860000000000014,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0.15730861306391944,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,282.26,0.0,0.0,1,Clear,sky is clear,2013-05-24 02:00:00,325.0,0,2,4,5,0,9.110000000000014,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0.10029747230169617,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.64,0.0,0.0,1,Clear,sky is clear,2013-05-24 03:00:00,389.0,0,3,4,5,0,8.490000000000009,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0.053168262604924584,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.07,0.0,0.0,1,Clear,sky is clear,2013-05-24 04:00:00,744.0,0,4,4,5,0,7.920000000000016,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0.009839795625635412,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,280.4,0.0,0.0,1,Clear,sky is clear,2013-05-24 05:00:00,2570.0,0,5,4,5,0,7.25,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,-0.04109015678861859,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,279.95,0.0,0.0,1,Clear,sky is clear,2013-05-24 06:00:00,5234.0,0,6,4,5,0,6.800000000000011,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,-0.07529684124595169,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,279.89,0.0,0.0,1,Clear,sky is clear,2013-05-24 07:00:00,6372.0,0,7,4,5,0,6.740000000000009,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,-0.07985773250692972,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,280.5,0.0,0.0,1,Clear,sky is clear,2013-05-24 08:00:00,5568.0,0,8,4,5,0,7.350000000000023,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,0,0,-0.03348867135365376,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,281.42,0.0,0.0,1,Clear,sky is clear,2013-05-24 09:00:00,4971.0,0,9,4,5,0,8.270000000000039,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,0,0.036444994648008,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,282.64,0.0,0.0,1,Clear,sky is clear,2013-05-24 10:00:00,4658.0,0,10,4,5,0,9.490000000000009,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0.12918311695455562,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,284.41,0.0,0.0,1,Clear,sky is clear,2013-05-24 11:00:00,5090.0,0,11,4,5,0,11.260000000000048,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,0.2637294091534055,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,285.49,0.0,0.0,1,Clear,sky is clear,2013-05-24 12:00:00,5368.0,0,12,4,5,0,12.340000000000032,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0.34582545185100577,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,287.19,0.0,0.0,1,Clear,sky is clear,2013-05-24 13:00:00,5282.0,0,13,4,5,0,14.04000000000002,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0.4750507042453777,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,288.33,0.0,0.0,1,Clear,sky is clear,2013-05-24 14:00:00,5550.0,0,14,4,5,0,15.180000000000007,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,0.5617076382039561,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,289.17,0.0,0.0,1,Clear,sky is clear,2013-05-24 15:00:00,5760.0,0,15,4,5,0,16.02000000000004,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,0.6255601158576485,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,289.9,0.0,0.0,1,Clear,sky is clear,2013-05-24 16:00:00,5559.0,0,16,4,5,0,16.75,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0.6810509595328762,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,290.41,0.0,0.0,5,Clear,sky is clear,2013-05-24 17:00:00,4896.0,0,17,4,5,0,17.260000000000048,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0.7198185352511917,-1.0507781978365116,1,0,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,290.68,0.0,0.0,1,Clear,sky is clear,2013-05-24 18:00:00,4127.0,0,18,4,5,0,17.53000000000003,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,0.7403425459255907,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,290.35,0.0,0.0,1,Clear,sky is clear,2013-05-24 19:00:00,3322.0,0,19,4,5,0,17.200000000000045,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.7152576439902136,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,289.37,0.0,0.0,1,Clear,sky is clear,2013-05-24 20:00:00,2833.0,0,20,4,5,0,16.220000000000027,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0.6407630867275739,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,287.47,0.0,0.0,1,Clear,sky is clear,2013-05-24 21:00:00,2738.0,0,21,4,5,0,14.32000000000005,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,0.4963348634632766,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,285.62,0.0,0.0,1,Clear,sky is clear,2013-05-24 22:00:00,2358.0,0,22,4,5,0,12.470000000000027,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0.3557073829164575,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,284.06,0.0,0.0,1,Clear,sky is clear,2013-05-24 23:00:00,1673.0,0,23,4,5,0,10.910000000000025,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,0.2371242101310329,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,282.84,0.0,0.0,1,Clear,sky is clear,2013-05-25 00:00:00,1030.0,0,0,5,5,1,9.689999999999998,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0.14438608782448095,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.79,0.0,0.0,1,Clear,sky is clear,2013-05-25 01:00:00,706.0,0,1,5,5,1,8.640000000000043,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0.06457049075737183,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,280.93,0.0,0.0,1,Clear,sky is clear,2013-05-25 02:00:00,516.0,0,2,5,5,1,7.78000000000003,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.0008022839833118954,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,279.9,0.0,0.0,1,Clear,sky is clear,2013-05-25 03:00:00,323.0,0,3,5,5,1,6.75,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.07909758396343411,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,278.64,0.0,0.0,1,Clear,sky is clear,2013-05-25 04:00:00,366.0,0,4,5,5,1,5.490000000000009,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.1748763004439685,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,277.65,0.0,0.0,1,Clear,sky is clear,2013-05-25 05:00:00,663.0,0,5,5,5,1,4.5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.2501310062501039,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,277.09,0.0,0.0,1,Clear,sky is clear,2013-05-25 06:00:00,1231.0,0,6,5,5,1,3.9399999999999977,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.2926993246858975,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,278.24,0.0,0.0,1,Clear,sky is clear,2013-05-25 07:00:00,1748.0,0,7,5,5,1,5.090000000000032,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,-0.2052822421838192,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,281.32,0.0,0.0,1,Clear,sky is clear,2013-05-25 08:00:00,2409.0,0,8,5,5,1,8.170000000000016,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0,0,0,0.02884350921304317,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
